"sofifa_id","short_name","age","day_birthday","height_cm","weight_kg","nationality","club","overall","potential","value_eur","wage_eur","player_positions","weak_foot","skill_moves"
"243366","O. Klitten","19","36647","183","68","Denmark","Aalborg BK","56","71","190000","2000","LW","Right","3"
"243606","K. Lewis-Potter","18","36944","175","66","England","Hull City","56","71","190000","1000","ST","Right","2"
"243613","O. Bailey","20","36182","183","77","England","Newcastle United","56","71","190000","4000","CDM","Right","3"
"244216","L. Gibbens","18","36842","182","71","England","Mansfield Town","56","71","170000","1000","CB","Left","2"
"244598","Y. Kaiser","21","35915","182","76","Switzerland","FC Basel 1893","56","71","190000","3000","CB","Right","2"
"245171","H. Andersson","17","37142","190","76","Sweden","Ă–rebro SK","56","71","170000","1000","CB","Right","2"
"246461","B. Jerez","20","36326","171","72","Chile","Colo-Colo","56","71","180000","1000","RB","Right","2"
"246991","L. Scales","20","36015","193","86","Republic of Ireland","UCD AFC","56","71","190000","1000","CB","Left","2"
"247001","N. Farrugia","20","36299","178","76","Republic of Ireland","Shamrock Rovers","56","71","200000","1000","LM","Left","3"
"247892","A. Alsanati","19","36531","164","60","Sweden","Hammarby IF","56","71","190000","1000","RW","Left","2"
"248328","T. Allen","19","36693","178","72","England","Forest Green Rovers","56","71","190000","2000","LW","Left","3"
"251179","P. Grauschopf","20","36022","184","74","Germany","SpVgg Unterhaching","56","71","190000","1000","CB","Left","1"
"251526","W. Tanaka","18","36792","169","59","Japan","Vegalta Sendai","56","71","180000","1000","CM","Left","1"
"233011","Jeong Chee In","21","35663","182","71","Korea Republic","Daegu FC","56","70","200000","1000","LW","Right","2"
"235991","N. Cordero","20","36261","169","69","Argentina","Club AtlĂ©tico HuracĂˇn","56","70","200000","2000","ST","Right","2"
"236551","H. Darling","19","36380","180","75","England","Cambridge United","56","70","180000","1000","CB","Right","2"
"237705","D. Pierias","19","36576","168","63","Australia","Western United FC","56","70","180000","1000","RB","Right","2"
"237734","J. GuzmĂˇn","21","35841","168","62","Colombia","Patriotas BoyacĂˇ FC","56","70","200000","1000","CAM","Right","2"
"238343","D. Mushitu","19","36578","184","84","Sweden","AIK","56","70","200000","1000","ST","Right","2"
"239147","O. Snorre","20","36186","190","79","Denmark","Lyngby BK","56","70","170000","1000","GK","Right","1"
"239222","J. Grayson","20","36245","178","74","England","Blackburn Rovers","56","70","190000","2000","CB","Left","2"
"240812","M. Dulca","20","36291","175","65","Romania","FC Viitorul","56","70","200000","1000","CM","Right","2"
"240990","B. BerrĂ­os","21","35863","168","65","Chile","CD Everton de ViĂ±a del Mar","56","70","200000","1000","CM","Right","3"
"241506","K. Guessoum","20","36196","175","69","France","NĂ®mes Olympique","56","70","190000","2000","CB","Right","2"
"242774","Y. Oki","19","36394","184","82","Japan","Kashima Antlers","56","70","160000","1000","GK","Right","1"
"243203","K. HĂ¸gh","18","36866","178","61","Denmark","Randers FC","56","70","190000","1000","ST","Right","2"
"243372","J. Nieva","20","36204","178","71","Colombia","AmĂ©rica de Cali","56","70","190000","1000","CDM","Right","3"
"243651","M. Sheaf","19","36595","183","75","England","Cheltenham Town","56","70","190000","1000","CM","Right","3"
"244211","F. BotiČ™eriu","20","36248","179","74","Germany","1. FC Kaiserslautern","56","70","180000","1000","LB","Left","2"
"245233","M. Steinwender","19","36650","190","76","Austria","SV Mattersburg","56","70","180000","2000","CB","Right","2"
"246767","K. BjĂ¶rklund","20","36311","190","80","Sweden","Hammarby IF","56","70","190000","1000","CB","Right","2"
"246858","N. Mickelson","19","36365","185","80","Norway","StrĂ¸msgodset IF","56","70","180000","1000","RB","Right","2"
"247897","G. CreČ›u","19","36537","176","69","Romania","Dinamo BucureĹźti","56","70","190000","1000","CM","Right","3"
"248208","L. Gilboy","19","36673","175","68","England","Accrington Stanley","56","70","190000","1000","LM","Right","3"
"251290","M. Fernandes","20","36335","178","70","England","Colchester United","56","70","200000","2000","LM","Right","1"
"251375","D. De Vita","19","36568","189","77","Germany","Viktoria KĂ¶ln","56","70","180000","1000","CB","Right","2"
"252901","C. BorČ›oneanu","19","36437","174","71","Romania","FC Voluntari","56","70","190000","1000","CM","Right","2"
"231415","R. Cruz","21","35672","173","74","Mexico","Deportivo Toluca","56","69","170000","3000","RM","Right","2"
"233060","Y. Khormi","21","35954","171","67","Saudi Arabia","Al Taawoun","56","69","170000","3000","CAM","Right","2"
"233938","D. Kasumu","19","36438","180","70","Nigeria","Milton Keynes Dons","56","69","170000","1000","CM","Right","3"
"234242","C. O'Keeffe","21","35951","184","70","Republic of Ireland","Macclesfield Town","56","69","160000","1000","RB","Right","1"
"235742","S. Nombe","20","36090","180","75","England","Milton Keynes Dons","56","69","180000","2000","ST","Right","2"
"237236","I. Ăśnal","21","35766","181","73","Turkey","Alanyaspor","56","69","140000","1000","GK","Right","1"
"238091","C. Borchgrevink","20","36291","182","72","Norway","VĂĄlerenga Fotball","56","69","160000","1000","RB","Right","2"
"238336","J. Rankin-Costello","19","36367","183","74","England","Blackburn Rovers","56","69","170000","2000","RM","Right","1"
"244818","H. Bellman","20","36243","170","65","Sweden","Ă–stersunds FK","56","69","170000","1000","LM","Right","2"
"245987","Y. Zouma","21","35921","193","85","France","Bolton Wanderers","56","69","160000","1000","CB","Right","2"
"246264","J. Scholz","20","36184","189","85","Germany","1. FC Kaiserslautern","56","69","160000","1000","CB","Left","3"
"246837","N. Almas","19","36543","180","75","Saudi Arabia","Al Nassr","56","69","160000","3000","CB","Right","2"
"247241","Wu Shaocong","19","36605","192","75","China PR","Guangzhou Evergrande Taobao FC","56","69","170000","2000","CM","Left","1"
"247741","A. Driscoll-Glennon","19","36490","175","72","England","Burnley","56","69","150000","3000","LB","Left","3"
"248135","A. Canchano","20","36283","168","70","Colombia","UniĂłn Magdalena","56","69","160000","1000","RB","Right","2"
"251639","E. Carratala Jimenez","19","36474","176","71","Germany","Viktoria KĂ¶ln","56","69","170000","1000","RM","Right","3"
"252232","B. Essele","19","36550","189","75","Cameroon","Amiens SC","56","69","140000","1000","GK","Right","1"
"252268","R. Roosken","19","36587","183","70","Netherlands","FC Emmen","56","69","150000","1000","RB","Right","2"
"228664","H. Duman","20","36262","180","75","Norway","StrĂ¸msgodset IF","56","68","160000","1000","CM","Right","2"
"229046","L. Jones","20","36080","185","74","England","Doncaster Rovers","56","68","130000","1000","GK","Right","1"
"231122","S. Pedersen","20","36319","177","69","Norway","StrĂ¸msgodset IF","56","68","160000","1000","ST","Left","2"
"231590","L. Butroid","20","36055","175","67","England","Scunthorpe United","56","68","150000","2000","LB","Left","2"
"231617","L. Davies","19","36486","180","70","England","Cambridge United","56","68","140000","1000","RB","Right","2"
"233882","J. Law","20","36276","178","71","England","Mansfield Town","56","68","150000","2000","LWB","Left","1"
"236529","S. Alzate","20","36046","180","65","England","Brighton & Hove Albion","56","68","160000","5000","CM","Right","3"
"238356","D. JoĹ„czy","22","35567","189","83","Poland","ZagĹ‚Ä™bie Lubin","56","68","150000","1000","CB","Right","2"
"238606","Jo Yong Jae","21","35801","173","68","Korea Republic","Daegu FC","56","68","160000","1000","RW","Right","2"
"238844","K. Al Dubaysh","20","36127","178","70","Saudi Arabia","Al Adalah","56","68","150000","2000","LB","Left","2"
"239443","D. McNamara","20","36156","180","69","England","Newport County","56","68","150000","2000","RB","Right","2"
"241543","A. Lyons","18","36740","173","58","Republic of Ireland","Bohemian FC","56","68","140000","1000","RB","Right","2"
"241577","L. Shabani","19","36391","180","78","Albania","MalmĂ¶ FF","56","68","160000","1000","CAM","Right","3"
"242241","P. Niyongabire","19","36600","180","78","Burundi","Adelaide United","56","68","160000","1000","RW","Right","3"
"242430","S. van Dijck","18","36806","195","86","Netherlands","VVV-Venlo","56","68","140000","1000","CB","Right","2"
"242627","P. Okonkwo","21","35908","183","79","Nigeria","Atlanta United","56","68","160000","1000","ST","Right","2"
"243295","M. Fuentes","21","35942","170","71","Chile","Deportes Iquique","56","68","160000","1000","CF","Right","2"
"243367","K. Yamada","19","36440","175","60","Japan","Nagoya Grampus","56","68","150000","1000","CM","Right","1"
"243726","L. Kerrigan","19","36655","171","65","Republic of Ireland","UCD AFC","56","68","160000","1000","CAM","Right","1"
"244502","W. PleĹ›nierowicz","18","36979","184","75","Poland","Lech PoznaĹ„","56","68","140000","1000","CB","Right","2"
"245420","H. Salem","21","35694","174","68","Saudi Arabia","Ettifaq FC","56","68","150000","3000","LB","Left","2"
"245501","I. Olaofe","19","36485","178","82","England","Millwall","56","68","160000","2000","ST","Right","2"
"246987","C. Kearns","21","35921","188","76","Republic of Ireland","UCD AFC","56","68","130000","1000","GK","Right","1"
"247167","A. Toptik","20","36203","178","65","Turkey","KasimpaĹźa SK","56","68","160000","2000","LM","Left","1"
"247354","B. Michel","21","35726","178","75","United States","Orlando City SC","56","68","160000","1000","ST","Right","2"
"248694","I. Karamoko","18","37065","187","78","France","Chievo Verona","56","68","150000","1000","CM","Right","2"
"248821","S. Delos","20","36327","175","70","France","FC Chambly Oise","56","68","150000","1000","LB","Left","2"
"251001","C. Boyd-Munce","19","36551","180","69","Northern Ireland","Birmingham City","56","68","150000","1000","CM","Left","2"
"251360","M. SpychaĹ‚a","21","35823","169","63","Poland","Korona Kielce","56","68","150000","1000","RB","Right","2"
"251381","P. Keny","20","36298","186","80","Senegal","La Berrichonne de ChĂ˘teauroux","56","68","160000","1000","ST","Right","2"
"251480","P. Bachmeier","20","36276","188","78","Germany","KFC Uerdingen 05","56","68","130000","1000","GK","Right","1"
"251661","C. Sabanci","19","36594","183","65","Germany","MSV Duisburg","56","68","160000","1000","ST","Right","2"
"251960","J. Munsters","17","37344","187","73","Netherlands","VVV-Venlo","56","68","130000","1000","CDM","Left","2"
"251972","C. Pizarro","18","36964","168","67","Chile","CD O'Higgins","56","68","140000","1000","CDM","Right","3"
"252191","J. Garza","19","36683","165","62","Mexico","Tigres U.A.N.L.","56","68","160000","5000","LM","Right","2"
"252342","C. van den Berg","18","36968","185","74","Netherlands","Willem II","56","68","120000","1000","GK","Right","1"
"252503","L. SoszyĹ„ski","21","35905","179","69","Poland","ZagĹ‚Ä™bie Lubin","56","68","150000","1000","CDM","Right","2"
"252615","Lee Sang Su","20","36227","185","85","Korea Republic","Pohang Steelers","56","68","150000","1000","CB","Left","2"
"225873","R. Feely","22","35433","191","76","Republic of Ireland","Waterford FC","56","67","140000","1000","RB","Right","2"
"226561","J. McMillan","21","35782","183","77","Scotland","Livingston FC","56","67","140000","1000","LB","Right","3"
"226693","M. Zeroual","20","36218","166","69","Belgium","KV Mechelen","56","67","160000","2000","CAM","Right","2"
"227545","T. Ryan","22","35529","181","74","Republic of Ireland","Cork City","56","67","120000","1000","GK","Right","1"
"231682","T. Heward-Belle","22","35500","192","80","Australia","Sydney FC","56","67","120000","1000","GK","Right","1"
"232648","L. Gibson","22","35545","185","71","England","Grimsby Town","56","67","140000","1000","LB","Left","2"
"233502","L. Obexer","22","35586","177","72","Switzerland","FC Lugano","56","67","140000","1000","LWB","Left","2"
"236867","L. Dias","20","36302","185","80","France","NĂ®mes Olympique","56","67","130000","2000","GK","Right","1"
"238298","M. MiĂ±o","21","35663","184","80","Argentina","Rosario Central","56","67","130000","1000","GK","Right","1"
"238546","M. Al Hamad","20","36020","173","68","Saudi Arabia","Damac FC","56","67","160000","3000","ST","Right","2"
"238725","K. Tshiembe","22","35520","185","83","Denmark","Lyngby BK","56","67","140000","2000","CB","Right","3"
"239192","G. Phillips","22","35603","190","83","United States","Wycombe Wanderers","56","67","140000","1000","CB","Right","2"
"239501","J. Tartarotti","19","36374","179","65","Austria","SCR Altach","56","67","150000","1000","CM","Right","3"
"241200","D. Stynes","20","36036","184","70","Australia","Perth Glory","56","67","160000","1000","CAM","Right","3"
"243498","J. Caicedo","21","35799","180","72","Colombia","Deportivo Cali","56","67","140000","1000","CDM","Right","2"
"243599","P. Ouaneh","21","35889","185","80","France","FC Lorient","56","67","140000","1000","CB","Left","2"
"244928","A. HodĹľiÄ‡","19","36353","186","87","Austria","Wolfsberger AC","56","67","150000","2000","ST","Right","2"
"246775","M. Olsen","22","35530","184","77","Faroe Islands","Kristiansund BK","56","67","150000","1000","LM","Right","3"
"247220","N. Al Dajani","22","35444","171","67","Saudi Arabia","Al Taawoun","56","67","150000","3000","CAM","Right","2"
"247932","G. Bosiers","20","36216","180","68","Belgium","KV Mechelen","56","67","160000","2000","CAM","Left","2"
"250852","A. Heimer","21","35774","183","78","Denmark","Silkeborg IF","56","67","150000","2000","CM","Right","1"
"250940","T. Rieg","19","36458","183","74","Germany","Bayern MĂĽnchen II","56","67","140000","1000","CB","Left","3"
"252825","A. Fiordaliso","20","36239","184","75","Italy","Venezia FC","56","67","140000","1000","RB","Right","2"
"230765","H. Al Watyan","22","35285","189","87","Saudi Arabia","Al Fateh","56","66","110000","3000","GK","Right","1"
"232943","M. Place","21","35894","183","70","Republic of Ireland","Finn Harps","56","66","150000","1000","ST","Right","3"
"234260","A. Fisher","21","35838","189","73","England","Blackburn Rovers","56","66","120000","2000","GK","Right","1"
"235923","R. Ă–ktem","22","35501","184","70","Turkey","Alanyaspor","56","66","140000","2000","CM","Left","3"
"239735","D. PawĹ‚owski","20","36216","187","71","Poland","GĂłrnik Zabrze","56","66","130000","1000","RB","Right","2"
"240105","D. LĂłpez","19","36599","179","66","Mexico","Club Tijuana","56","66","140000","2000","ST","Right","2"
"241582","W. Fitzgerald","20","36299","187","73","Republic of Ireland","Waterford FC","56","66","150000","1000","LM","Right","3"
"241818","L. Buades","21","35792","181","75","France","NĂ®mes Olympique","56","66","150000","3000","ST","Right","1"
"242044","G. ZuĂ±iga","19","36575","179","70","Chile","CD O'Higgins","56","66","130000","1000","RB","Right","2"
"242134","G. Vetti","20","36040","180","74","Norway","Sarpsborg 08 FF","56","66","140000","1000","CM","Right","2"
"242200","T. RĂ¶nning","20","36206","191","81","Sweden","IF Elfsborg","56","66","120000","1000","GK","Right","1"
